Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Discount_%,Revenue,Product_Cost,Profit,Acquisition_Channel,Payment_Method,Delivery_Days,Order_Status,Returned,Complaint,Customer_Rating,Repeat_Purchase,Month,Month_Number
LL10928,2025-09-26,C1155,Returning,Premium Jumpsuit,Jumpsuits,1,50135.99,12.71,43762.51,34000,9762.51,Google,Cash,4,Delivered,No,No,4,Yes,Sep,9
LL10929,2025-09-26,C1171,New,Classic Blazer,Outerwear,1,43489.23,11.61,38439.26,30000,8439.26,Instagram,Card,7,Delivered,No,Yes,2,No,Sep,9
LL10930,2025-01-04,C1356,New,Basic Bodysuit,Tops,1,15000.0,17.21,12418.55,9000,3418.55,WhatsApp,Cash,1,Delivered,No,No,3,Yes,Jan,1
LL10931,2025-09-22,C1148,Returning,Wide-Leg Trousers,Trousers,1,27248.85,12.65,0.0,17000,0.0,WhatsApp,Cash,3,Cancelled,No,No,5,Yes,Sep,9
LL10932,2025-08-10,C1458,Returning,Statement Earrings,Accessories,1,8637.42,19.54,6949.78,3500,3449.78,TikTok,Card,3,Delivered,No,No,3,Yes,Aug,8
LL10933,2025-06-09,C1492,New,Statement Earrings,Accessories,2,9000.0,10.93,16032.75,7000,9032.75,WhatsApp,Transfer,3,Delivered,No,No,5,No,Jun,6
LL10934,2025-07-08,C1043,Returning,Premium Jumpsuit,Jumpsuits,1,47708.64,5.86,44912.7,34000,10912.7,WhatsApp,Card,6,Delivered,No,No,4,Yes,Jul,7
LL10935,2025-11-24,C1405,New,Classic Blazer,Outerwear,1,45201.68,14.98,38429.76,30000,8429.76,Walk-in,Card,7,Delivered,No,Yes,4,No,Nov,11
LL10936,2025-08-18,C1252,Returning,Linen Two-Piece,Two-Piece Sets,1,38642.2,10.5,34585.92,27000,7585.92,Instagram,Transfer,6,Delivered,No,Yes,3,Yes,Aug,8
LL10937,2025-09-11,C1018,Returning,Maxi Skirt,Skirts,1,24082.81,20.52,19140.57,15500,3640.57,Instagram,Transfer,4,Delivered,No,No,4,Yes,Sep,9
LL10938,2025-12-12,C1204,Returning,Basic Bodysuit,Tops,1,13524.89,27.99,9739.36,9000,739.36,Instagram,Card,3,Delivered,No,No,4,Yes,Dec,12
LL10939,2025-01-24,C1355,New,Silk Scarf,Accessories,1,12000.0,7.3,11123.63,5500,5623.63,Instagram,Card,1,Delivered,No,No,3,No,Jan,1
LL10940,2025-05-25,C1366,New,Statement Earrings,Accessories,1,9000.0,23.23,6908.92,3500,3408.92,TikTok,Transfer,3,Delivered,No,No,4,No,May,5
LL10941,2025-11-04,C1142,Returning,Statement Earrings,Accessories,1,8315.03,6.69,7758.47,3500,4258.47,WhatsApp,Card,5,Delivered,No,No,3,Yes,Nov,11
LL10942,2025-03-12,C1273,Returning,Leather Tote,Bags,1,38000.0,7.53,35137.35,22500,12637.35,TikTok,Transfer,2,Delivered,No,No,5,Yes,Mar,3
LL10943,2025-07-15,C1405,Returning,Satin Dress,Dresses,1,31988.2,12.49,27993.83,21000,6993.83,Referral,USSD,3,Delivered,No,No,5,Yes,Jul,7
LL10944,2025-11-10,C1345,New,Satin Dress,Dresses,1,31647.91,21.89,24719.84,21000,3719.84,Google,Cash,3,Delivered,No,No,3,No,Nov,11
LL10945,2025-01-31,C1164,New,Mini Handbag,Bags,1,22000.0,9.85,19834.04,12500,7334.04,TikTok,Card,3,Delivered,No,No,4,No,Jan,1
LL10946,2025-05-31,C1428,New,Leather Tote,Bags,1,38000.0,7.71,35070.04,22500,12570.04,TikTok,Card,4,Delivered,No,No,3,No,May,5
LL10947,2025-03-14,C1196,New,Statement Earrings,Accessories,2,9000.0,10.86,16045.86,7000,9045.86,Instagram,Card,3,Delivered,No,No,2,No,Mar,3
LL10948,2025-09-28,C1199,Returning,Maxi Skirt,Skirts,1,25170.16,19.71,20209.22,15500,4709.22,Walk-in,USSD,4,Delivered,No,No,4,Yes,Sep,9
LL10949,2025-01-21,C1387,Returning,Maxi Skirt,Skirts,1,26000.0,13.2,22567.97,15500,7067.97,Instagram,USSD,3,Delivered,No,No,3,Yes,Jan,1
LL10950,2025-01-04,C1328,Returning,Basic Bodysuit,Tops,2,15000.0,16.12,25164.01,18000,7164.01,Walk-in,Transfer,2,Delivered,No,No,4,Yes,Jan,1
LL10951,2025-11-07,C1412,Returning,Knit Cardigan,Tops,2,22358.83,9.19,40608.55,29000,11608.55,TikTok,Transfer,1,Delivered,No,No,4,Yes,Nov,11
LL10952,2025-01-25,C1312,Returning,Premium Jumpsuit,Jumpsuits,2,52000.0,12.47,91031.96,68000,23031.96,Google,Card,1,Delivered,No,No,4,Yes,Jan,1
LL10953,2025-10-30,C1429,New,Mini Handbag,Bags,1,20575.34,17.45,16984.2,12500,4484.2,WhatsApp,Card,6,Delivered,No,No,2,No,Oct,10
LL10954,2025-12-08,C1056,Returning,Leather Tote,Bags,1,35811.79,20.15,28595.06,22500,6095.06,Google,Card,6,Delivered,No,No,4,Yes,Dec,12
LL10955,2025-02-03,C1124,New,Statement Earrings,Accessories,2,9000.0,9.44,16301.05,7000,9301.05,WhatsApp,Transfer,1,Delivered,No,No,4,No,Feb,2
LL10956,2025-04-22,C1181,New,Mini Handbag,Bags,1,22000.0,13.78,18968.08,12500,6468.08,Instagram,Transfer,6,Delivered,No,No,3,No,Apr,4
LL10957,2025-08-08,C1469,Returning,Leather Tote,Bags,1,35091.53,20.05,28055.34,22500,5555.34,Walk-in,Transfer,3,Delivered,No,No,4,Yes,Aug,8
LL10958,2025-07-13,C1441,New,Wide-Leg Trousers,Trousers,1,27235.47,14.84,23193.33,17000,6193.33,WhatsApp,Transfer,4,Delivered,No,No,3,No,Jul,7
LL10959,2025-05-17,C1359,Returning,Classic Blazer,Outerwear,1,48000.0,9.26,43555.73,30000,13555.73,WhatsApp,USSD,4,Delivered,No,No,5,Yes,May,5
LL10960,2025-01-04,C1286,New,Mini Handbag,Bags,1,22000.0,14.7,18766.29,12500,6266.29,Referral,USSD,1,Delivered,No,No,3,No,Jan,1
LL10961,2025-10-03,C1210,New,Maxi Skirt,Skirts,1,24148.94,15.07,20510.53,15500,5010.53,TikTok,Transfer,3,Delivered,No,No,5,No,Oct,10
LL10962,2025-03-28,C1331,Returning,Statement Earrings,Accessories,1,9000.0,5.74,8483.57,3500,4983.57,Google,Transfer,2,Delivered,No,No,4,Yes,Mar,3
LL10963,2025-03-08,C1438,New,Classic Blazer,Outerwear,1,48000.0,2.04,47021.05,30000,17021.05,Google,Transfer,4,Delivered,No,No,4,No,Mar,3
LL10964,2025-12-01,C1134,Returning,Knit Cardigan,Tops,1,22115.99,19.08,17896.39,14500,3396.39,WhatsApp,Cash,6,Delivered,No,No,3,Yes,Dec,12
LL10965,2025-12-12,C1348,Returning,Maxi Skirt,Skirts,2,24640.61,14.21,42279.61,31000,11279.61,Instagram,Transfer,4,Delivered,No,No,4,Yes,Dec,12
LL10966,2025-06-17,C1368,New,Classic Blazer,Outerwear,1,48000.0,7.35,44469.81,30000,14469.81,TikTok,Cash,2,Delivered,No,Yes,5,No,Jun,6
LL10967,2025-10-28,C1077,New,Premium Jumpsuit,Jumpsuits,1,48971.83,17.33,40484.47,34000,6484.47,TikTok,Card,3,Delivered,No,No,3,Yes,Oct,10
LL10968,2025-05-26,C1207,New,Silk Scarf,Accessories,2,12000.0,10.62,21451.25,11000,10451.25,Google,Transfer,2,Delivered,No,No,4,No,May,5
LL10969,2025-04-17,C1109,New,Satin Dress,Dresses,1,35000.0,16.82,29112.6,21000,8112.6,WhatsApp,Card,2,Delivered,No,No,3,Yes,Apr,4
LL10970,2025-11-06,C1498,New,Leather Tote,Bags,1,36981.23,9.16,33592.43,22500,11092.43,Instagram,Card,6,Delivered,No,Yes,5,No,Nov,11
LL10971,2025-10-14,C1450,Returning,Linen Two-Piece,Two-Piece Sets,1,40628.08,5.54,38375.58,27000,11375.58,Instagram,Cash,7,Delivered,No,Yes,3,Yes,Oct,10
LL10972,2025-02-07,C1318,New,Satin Dress,Dresses,2,35000.0,5.65,66044.06,42000,24044.06,Walk-in,Transfer,2,Delivered,No,No,3,No,Feb,2
LL10973,2025-10-21,C1448,New,Leather Tote,Bags,3,34665.43,16.8,86521.86,67500,19021.86,Referral,Transfer,4,Delivered,No,No,3,No,Oct,10
LL10974,2025-06-07,C1363,New,Wide-Leg Trousers,Trousers,1,28000.0,10.03,25192.88,17000,8192.88,Instagram,Transfer,1,Delivered,No,No,3,No,Jun,6
LL10975,2025-07-19,C1010,Returning,Premium Jumpsuit,Jumpsuits,1,48094.61,20.63,38170.52,34000,4170.52,Google,Card,2,Delivered,No,No,5,Yes,Jul,7
LL10976,2025-05-25,C1413,New,Knit Cardigan,Tops,3,24000.0,5.58,67983.96,43500,24483.96,Instagram,Transfer,4,Delivered,No,No,3,No,May,5
LL10977,2025-03-22,C1246,New,Wide-Leg Trousers,Trousers,2,28000.0,15.25,47461.83,34000,13461.83,Google,Transfer,2,Delivered,No,Yes,3,Yes,Mar,3
LL10978,2025-01-31,C1102,Returning,Classic Blazer,Outerwear,1,48000.0,8.18,44074.45,30000,14074.45,WhatsApp,USSD,6,Delivered,No,No,3,Yes,Jan,1
LL10979,2025-10-06,C1459,Returning,Wide-Leg Trousers,Trousers,1,26201.93,15.61,0.0,17000,0.0,Referral,Cash,3,Cancelled,No,No,4,Yes,Oct,10
LL10980,2025-02-20,C1232,Returning,Silk Scarf,Accessories,1,12000.0,18.04,9835.18,5500,4335.18,TikTok,Transfer,1,Delivered,No,No,4,Yes,Feb,2
LL10981,2025-07-08,C1112,Returning,Wide-Leg Trousers,Trousers,2,26348.5,21.89,41162.32,34000,7162.32,TikTok,Card,5,Delivered,No,No,4,Yes,Jul,7
LL10982,2025-09-04,C1441,Returning,Basic Bodysuit,Tops,1,14308.52,22.61,11073.67,9000,2073.67,Walk-in,Transfer,6,Delivered,No,No,3,Yes,Sep,9
LL10983,2025-03-20,C1301,New,Statement Earrings,Accessories,1,9000.0,4.67,8579.82,3500,5079.82,Instagram,Cash,1,Delivered,No,No,3,No,Mar,3
LL10984,2025-06-07,C1066,New,Maxi Skirt,Skirts,2,26000.0,6.86,48435.02,31000,17435.02,Instagram,Transfer,1,Delivered,No,No,4,No,Jun,6
LL10985,2025-01-28,C1306,New,Wide-Leg Trousers,Trousers,1,28000.0,11.46,24792.41,17000,7792.41,Instagram,Card,4,Delivered,No,No,4,No,Jan,1
LL10986,2025-10-06,C1194,Returning,Maxi Skirt,Skirts,2,23574.32,18.88,38246.71,31000,7246.71,Instagram,Cash,2,Delivered,No,No,2,Yes,Oct,10
LL10987,2025-11-16,C1245,Returning,Silk Scarf,Accessories,2,11495.04,24.04,17463.13,11000,6463.13,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Nov,11
LL10988,2025-10-19,C1375,New,Knit Cardigan,Tops,1,22846.17,10.46,20455.46,14500,5955.46,Google,Transfer,3,Delivered,No,No,4,No,Oct,10
LL10989,2025-07-23,C1325,Returning,Wide-Leg Trousers,Trousers,2,25519.89,13.97,43908.16,34000,9908.16,Instagram,Card,7,Delivered,No,Yes,3,Yes,Jul,7
LL10990,2025-04-20,C1353,New,Statement Earrings,Accessories,2,9000.0,12.49,15751.4,7000,8751.4,Google,Card,5,Delivered,No,No,3,No,Apr,4
LL10991,2025-12-07,C1146,Returning,Premium Jumpsuit,Jumpsuits,1,47855.37,20.8,5880.28,34000,-5396.05,WhatsApp,Card,7,Returned,Yes,Yes,3,Yes,Dec,12
LL10992,2025-02-04,C1325,New,Mini Handbag,Bags,1,22000.0,1.95,21571.09,12500,9071.09,WhatsApp,Card,2,Delivered,No,No,4,No,Feb,2
LL10993,2025-04-13,C1202,New,Mini Handbag,Bags,1,22000.0,11.37,4020.44,12500,-859.31,Google,Card,2,Returned,Yes,Yes,3,No,Apr,4
LL10994,2025-09-03,C1192,New,Silk Scarf,Accessories,1,11435.1,19.23,9236.46,5500,3736.46,WhatsApp,Cash,4,Delivered,No,No,3,No,Sep,9
LL10995,2025-07-03,C1247,Returning,Maxi Skirt,Skirts,2,24091.92,18.45,39292.52,31000,8292.52,WhatsApp,Card,6,Delivered,No,No,4,Yes,Jul,7
LL10996,2025-04-08,C1456,Returning,Premium Jumpsuit,Jumpsuits,3,52000.0,7.0,145086.47,102000,43086.47,Instagram,USSD,5,Delivered,No,No,4,Yes,Apr,4
LL10997,2025-01-19,C1332,Returning,Basic Bodysuit,Tops,1,15000.0,6.69,13996.89,9000,4996.89,TikTok,Transfer,1,Delivered,No,No,4,Yes,Jan,1
LL10998,2025-11-02,C1208,New,Satin Dress,Dresses,1,33982.54,13.5,29394.83,21000,8394.83,Referral,Transfer,3,Delivered,No,No,4,Yes,Nov,11
LL10999,2025-06-09,C1316,Returning,Knit Cardigan,Tops,1,24000.0,9.54,21710.76,14500,7210.76,Referral,Transfer,2,Delivered,No,No,3,Yes,Jun,6
LL11000,2025-06-15,C1075,New,Classic Blazer,Outerwear,1,48000.0,5.87,45180.07,30000,15180.07,TikTok,Card,5,Delivered,No,No,5,No,Jun,6
LL11001,2025-12-15,C1495,New,Wide-Leg Trousers,Trousers,1,27314.95,14.16,23445.89,17000,6445.89,Instagram,Transfer,6,Delivered,No,No,2,No,Dec,12
LL11002,2025-05-12,C1093,New,Classic Blazer,Outerwear,1,48000.0,4.46,45860.39,30000,15860.39,WhatsApp,Transfer,4,Delivered,No,No,4,No,May,5
LL11003,2025-07-03,C1045,Returning,Linen Two-Piece,Two-Piece Sets,2,38169.13,17.84,13737.42,54000,-5920.53,TikTok,Transfer,2,Returned,Yes,Yes,2,Yes,Jul,7
LL11004,2025-11-14,C1218,Returning,Statement Earrings,Accessories,2,8818.78,29.15,12496.53,7000,5496.53,Instagram,Transfer,5,Delivered,No,No,3,Yes,Nov,11
LL11005,2025-07-21,C1363,Returning,Mini Handbag,Bags,1,20667.26,14.5,17669.51,12500,5169.51,TikTok,Transfer,5,Delivered,No,No,4,Yes,Jul,7
LL11006,2025-02-17,C1096,Returning,Satin Dress,Dresses,1,35000.0,15.08,29723.05,21000,8723.05,WhatsApp,USSD,1,Delivered,No,No,3,Yes,Feb,2
LL11007,2025-11-01,C1182,Returning,Premium Jumpsuit,Jumpsuits,1,47985.22,23.29,0.0,34000,0.0,Google,Cash,4,Cancelled,No,No,2,Yes,Nov,11
LL11008,2025-01-09,C1115,New,Maxi Skirt,Skirts,1,26000.0,14.73,0.0,15500,0.0,Instagram,Card,1,Cancelled,No,No,3,No,Jan,1
LL11009,2025-02-26,C1257,New,Premium Jumpsuit,Jumpsuits,2,52000.0,7.5,96196.91,68000,28196.91,TikTok,Transfer,1,Delivered,No,No,5,No,Feb,2
LL11010,2025-05-10,C1255,Returning,Leather Tote,Bags,3,38000.0,1.91,111816.96,67500,44316.96,Referral,Transfer,3,Delivered,No,No,3,Yes,May,5
LL11011,2025-05-16,C1251,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,4.19,40238.86,27000,13238.86,TikTok,Transfer,2,Delivered,No,No,4,Yes,May,5
LL11012,2025-07-09,C1163,New,Premium Jumpsuit,Jumpsuits,1,50583.63,21.87,2726.56,34000,-6145.87,Google,Transfer,4,Returned,Yes,Yes,3,No,Jul,7
LL11013,2025-06-29,C1428,Returning,Statement Earrings,Accessories,1,9000.0,8.08,8272.85,3500,4772.85,WhatsApp,Cash,1,Delivered,No,No,5,Yes,Jun,6
LL11014,2025-06-10,C1087,Returning,Linen Two-Piece,Two-Piece Sets,3,42000.0,9.89,113533.64,81000,32533.64,Referral,Card,3,Delivered,No,No,3,Yes,Jun,6
LL11015,2025-01-04,C1178,Returning,Knit Cardigan,Tops,1,24000.0,6.0,22559.95,14500,8059.95,Instagram,Card,1,Delivered,No,No,3,Yes,Jan,1
LL11016,2025-04-13,C1033,Returning,Basic Bodysuit,Tops,1,15000.0,9.82,13527.12,9000,4527.12,Referral,Card,1,Delivered,No,No,3,Yes,Apr,4
LL11017,2025-09-26,C1114,New,Leather Tote,Bags,2,34586.7,17.85,56825.27,45000,11825.27,TikTok,Transfer,5,Delivered,No,No,4,No,Sep,9
LL11018,2025-10-11,C1004,Returning,Linen Two-Piece,Two-Piece Sets,1,38389.72,11.95,33800.71,27000,6800.71,Instagram,USSD,7,Delivered,No,Yes,2,Yes,Oct,10
LL11019,2025-08-15,C1118,Returning,Wide-Leg Trousers,Trousers,1,27424.1,12.88,23891.41,17000,6891.41,TikTok,Card,4,Delivered,No,No,3,Yes,Aug,8
LL11020,2025-08-15,C1079,New,Silk Scarf,Accessories,1,10925.77,19.9,8751.19,5500,3251.19,WhatsApp,Card,2,Delivered,No,No,4,Yes,Aug,8
LL11021,2025-02-10,C1353,New,Statement Earrings,Accessories,1,9000.0,10.34,8069.12,3500,4569.12,TikTok,Transfer,5,Delivered,No,No,4,No,Feb,2
LL11022,2025-05-08,C1187,New,Statement Earrings,Accessories,1,9000.0,13.03,7827.71,3500,4327.71,WhatsApp,Cash,1,Delivered,No,No,4,No,May,5
LL11023,2025-08-31,C1044,Returning,Silk Scarf,Accessories,1,11237.82,21.47,8825.13,5500,3325.13,Instagram,Transfer,6,Delivered,No,No,4,Yes,Aug,8
LL11024,2025-07-27,C1417,New,Maxi Skirt,Skirts,1,25403.28,19.52,20443.89,15500,4943.89,Instagram,Transfer,5,Delivered,No,No,5,No,Jul,7
LL11025,2025-09-13,C1403,Returning,Classic Blazer,Outerwear,1,43388.39,21.25,34166.28,30000,4166.28,Instagram,Card,7,Delivered,No,Yes,3,Yes,Sep,9
LL11026,2025-06-08,C1240,New,Linen Two-Piece,Two-Piece Sets,1,42000.0,9.14,38163.11,27000,11163.11,Instagram,Card,1,Delivered,No,No,4,No,Jun,6
LL11027,2025-02-09,C1235,Returning,Wide-Leg Trousers,Trousers,1,28000.0,15.42,23681.73,17000,6681.73,Instagram,Transfer,2,Delivered,No,No,4,Yes,Feb,2
LL11028,2025-03-21,C1235,Returning,Maxi Skirt,Skirts,3,26000.0,6.12,73229.11,46500,26729.11,Referral,USSD,2,Delivered,No,No,4,Yes,Mar,3
LL11029,2025-10-06,C1459,Returning,Basic Bodysuit,Tops,1,13767.33,23.33,0.0,9000,0.0,WhatsApp,Card,5,Cancelled,No,No,5,Yes,Oct,10
LL11030,2025-05-26,C1233,Returning,Premium Jumpsuit,Jumpsuits,1,52000.0,5.96,48900.99,34000,14900.99,TikTok,Transfer,2,Delivered,No,No,4,Yes,May,5
LL11031,2025-10-17,C1343,New,Classic Blazer,Outerwear,1,43973.46,22.34,0.0,30000,0.0,Instagram,Transfer,8,Cancelled,No,Yes,2,No,Oct,10
LL11032,2025-11-16,C1118,Returning,Classic Blazer,Outerwear,1,45069.85,19.32,36360.64,30000,6360.64,Referral,USSD,7,Delivered,No,Yes,2,Yes,Nov,11
LL11033,2025-05-29,C1493,Returning,Satin Dress,Dresses,1,35000.0,9.69,31606.81,21000,10606.81,WhatsApp,Card,5,Delivered,No,No,3,Yes,May,5
LL11034,2025-07-30,C1243,Returning,Premium Jumpsuit,Jumpsuits,1,49534.76,19.45,39901.86,34000,5901.86,Instagram,Transfer,4,Delivered,No,No,3,Yes,Jul,7
LL11035,2025-08-28,C1257,Returning,Knit Cardigan,Tops,1,22462.54,17.59,18511.95,14500,4011.95,TikTok,Card,5,Delivered,No,No,5,Yes,Aug,8
LL11036,2025-05-16,C1421,New,Satin Dress,Dresses,1,35000.0,20.6,27791.73,21000,6791.73,Instagram,Cash,5,Delivered,No,No,4,No,May,5
LL11037,2025-05-05,C1467,New,Statement Earrings,Accessories,1,9000.0,8.45,8239.46,3500,4739.46,TikTok,Transfer,4,Delivered,No,No,3,No,May,5
LL11038,2025-07-30,C1146,Returning,Statement Earrings,Accessories,1,8205.68,23.23,6299.44,3500,2799.44,Walk-in,Cash,6,Delivered,No,No,3,Yes,Jul,7
LL11039,2025-04-02,C1088,New,Silk Scarf,Accessories,3,12000.0,12.44,31522.46,16500,15022.46,WhatsApp,Cash,6,Delivered,No,No,4,No,Apr,4
LL11040,2025-09-18,C1242,New,Maxi Skirt,Skirts,1,24029.64,14.52,20540.77,15500,5040.77,WhatsApp,Card,4,Delivered,No,No,3,No,Sep,9
LL11041,2025-04-10,C1023,Returning,Silk Scarf,Accessories,1,12000.0,6.53,11216.26,5500,5716.26,Instagram,Transfer,3,Delivered,No,No,3,Yes,Apr,4
LL11042,2025-12-02,C1094,New,Leather Tote,Bags,1,36895.79,23.56,28201.67,22500,5701.67,Referral,Card,5,Delivered,No,No,3,No,Dec,12
LL11043,2025-02-25,C1361,Returning,Classic Blazer,Outerwear,1,48000.0,8.79,43782.55,30000,13782.55,Referral,Cash,5,Delivered,No,No,4,Yes,Feb,2
LL11044,2025-05-25,C1146,New,Classic Blazer,Outerwear,2,48000.0,7.43,88871.68,60000,28871.68,Instagram,Transfer,2,Delivered,No,Yes,4,No,May,5
LL11045,2025-01-04,C1299,Returning,Basic Bodysuit,Tops,1,15000.0,18.95,12156.94,9000,3156.94,TikTok,USSD,1,Delivered,No,No,4,Yes,Jan,1
LL11046,2025-06-20,C1126,New,Classic Blazer,Outerwear,1,48000.0,6.39,44931.13,30000,14931.13,WhatsApp,Transfer,1,Delivered,No,No,4,Yes,Jun,6
LL11047,2025-11-30,C1140,New,Maxi Skirt,Skirts,1,23567.32,16.57,19661.26,15500,4161.26,Instagram,Transfer,6,Delivered,No,No,4,No,Nov,11
LL11048,2025-07-04,C1083,Returning,Premium Jumpsuit,Jumpsuits,1,49731.91,4.16,47661.39,34000,13661.39,TikTok,Card,1,Delivered,No,No,4,Yes,Jul,7
LL11049,2025-09-23,C1187,Returning,Silk Scarf,Accessories,2,11216.03,18.82,18210.97,11000,7210.97,Referral,Transfer,5,Delivered,No,No,4,Yes,Sep,9
LL11050,2025-07-23,C1243,New,Knit Cardigan,Tops,1,23423.61,23.81,17845.42,14500,3345.42,Instagram,Transfer,7,Delivered,No,Yes,3,No,Jul,7
LL11051,2025-12-09,C1251,Returning,Maxi Skirt,Skirts,1,24202.63,14.66,20654.78,15500,5154.78,Referral,Cash,1,Delivered,No,No,5,Yes,Dec,12
LL11052,2025-10-24,C1465,Returning,Classic Blazer,Outerwear,1,43735.55,19.32,35287.81,30000,5287.81,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Oct,10
LL11053,2025-05-31,C1438,New,Silk Scarf,Accessories,1,12000.0,13.56,10372.6,5500,4872.6,WhatsApp,Card,4,Delivered,No,No,4,No,May,5
LL11054,2025-10-26,C1456,Returning,Silk Scarf,Accessories,1,11017.49,11.33,9769.3,5500,4269.3,TikTok,Card,7,Delivered,No,Yes,3,Yes,Oct,10
LL11055,2025-04-10,C1116,Returning,Statement Earrings,Accessories,2,9000.0,15.94,15131.66,7000,8131.66,TikTok,Cash,2,Delivered,No,No,4,Yes,Apr,4
LL11056,2025-12-13,C1498,New,Silk Scarf,Accessories,1,11652.78,9.52,10543.47,5500,5043.47,Google,Cash,4,Delivered,No,No,4,No,Dec,12
LL11057,2025-08-16,C1088,Returning,Linen Two-Piece,Two-Piece Sets,1,38233.76,11.57,33808.37,27000,6808.37,TikTok,Transfer,4,Delivered,No,No,4,Yes,Aug,8
LL11058,2025-11-06,C1047,New,Classic Blazer,Outerwear,2,44754.81,20.03,71581.51,60000,11581.51,Walk-in,USSD,4,Delivered,No,No,4,No,Nov,11
LL11059,2025-12-24,C1049,Returning,Statement Earrings,Accessories,2,8702.29,14.02,14965.15,7000,7965.15,Google,Card,4,Delivered,No,Yes,4,Yes,Dec,12
LL11060,2025-10-18,C1108,Returning,Wide-Leg Trousers,Trousers,2,25316.6,29.57,4905.26,34000,-7181.56,Instagram,Card,4,Returned,Yes,Yes,3,Yes,Oct,10
LL11061,2025-09-12,C1396,New,Silk Scarf,Accessories,1,10879.49,14.63,9287.34,5500,3787.34,Google,Card,4,Delivered,No,No,5,Yes,Sep,9
LL11062,2025-12-30,C1220,New,Leather Tote,Bags,1,34468.37,17.39,28475.49,22500,5975.49,Walk-in,Cash,4,Delivered,No,No,4,No,Dec,12
LL11063,2025-09-26,C1484,New,Premium Jumpsuit,Jumpsuits,2,48865.96,12.45,85562.38,68000,17562.38,WhatsApp,USSD,1,Delivered,No,No,4,No,Sep,9
LL11064,2025-03-07,C1133,New,Linen Two-Piece,Two-Piece Sets,2,42000.0,11.49,74350.92,54000,20350.92,Walk-in,Cash,4,Delivered,No,No,4,No,Mar,3
LL11065,2025-08-22,C1060,Returning,Premium Jumpsuit,Jumpsuits,2,47379.92,15.51,80067.05,68000,12067.05,TikTok,Cash,5,Delivered,No,Yes,4,Yes,Aug,8
LL11066,2025-10-08,C1110,New,Mini Handbag,Bags,2,21113.43,20.36,33629.1,25000,8629.1,Instagram,Transfer,3,Delivered,No,No,5,No,Oct,10
LL11067,2025-01-18,C1184,New,Satin Dress,Dresses,1,35000.0,12.42,30652.02,21000,9652.02,Google,Transfer,3,Delivered,No,No,3,Yes,Jan,1
LL11068,2025-07-13,C1196,New,Satin Dress,Dresses,1,34047.45,24.29,25777.17,21000,4777.17,Walk-in,Transfer,3,Delivered,No,No,4,No,Jul,7
LL11069,2025-03-08,C1013,New,Maxi Skirt,Skirts,3,26000.0,16.64,65024.39,46500,18524.39,Instagram,Card,1,Delivered,No,No,4,No,Mar,3
LL11070,2025-10-30,C1135,New,Leather Tote,Bags,1,35797.34,16.13,30023.07,22500,7523.07,WhatsApp,Cash,5,Delivered,No,No,3,No,Oct,10
LL11071,2025-05-18,C1434,New,Silk Scarf,Accessories,1,12000.0,8.37,10995.44,5500,5495.44,Instagram,Card,3,Delivered,No,No,3,No,May,5
LL11072,2025-07-07,C1112,Returning,Leather Tote,Bags,1,35516.86,25.12,26595.2,22500,4095.2,Instagram,Transfer,4,Delivered,No,No,4,Yes,Jul,7
LL11073,2025-04-13,C1242,Returning,Wide-Leg Trousers,Trousers,1,28000.0,11.75,24708.78,17000,7708.78,Referral,USSD,1,Delivered,No,No,4,Yes,Apr,4
LL11074,2025-02-28,C1287,Returning,Silk Scarf,Accessories,1,12000.0,8.94,10927.17,5500,5427.17,WhatsApp,Card,5,Delivered,No,No,4,Yes,Feb,2
LL11075,2025-05-20,C1397,Returning,Classic Blazer,Outerwear,2,48000.0,3.83,92327.44,60000,32327.44,TikTok,Card,1,Delivered,No,No,3,Yes,May,5
LL11076,2025-05-21,C1085,Returning,Silk Scarf,Accessories,2,12000.0,12.86,20913.16,11000,9913.16,TikTok,Transfer,1,Delivered,No,No,3,Yes,May,5
LL11077,2025-01-07,C1346,Returning,Mini Handbag,Bags,1,22000.0,11.12,19554.12,12500,7054.12,WhatsApp,Card,1,Delivered,No,No,4,Yes,Jan,1
LL11078,2025-02-13,C1020,New,Leather Tote,Bags,1,38000.0,12.54,33233.78,22500,10733.78,Instagram,Transfer,3,Delivered,No,No,4,No,Feb,2
LL11079,2025-11-10,C1175,Returning,Wide-Leg Trousers,Trousers,1,26729.37,16.82,22232.17,17000,5232.17,TikTok,Card,3,Delivered,No,Yes,4,Yes,Nov,11
LL11080,2025-06-28,C1366,New,Silk Scarf,Accessories,2,12000.0,13.29,20810.87,11000,9810.87,Google,Card,1,Delivered,No,No,3,No,Jun,6
LL11081,2025-05-22,C1073,New,Mini Handbag,Bags,1,22000.0,4.75,20956.09,12500,8456.09,TikTok,Cash,6,Delivered,No,No,5,No,May,5
LL11082,2025-04-22,C1337,Returning,Linen Two-Piece,Two-Piece Sets,2,42000.0,12.96,73113.89,54000,19113.89,TikTok,USSD,1,Delivered,No,No,3,Yes,Apr,4
LL11083,2025-06-02,C1234,New,Classic Blazer,Outerwear,1,48000.0,12.3,42097.18,30000,12097.18,Instagram,Cash,6,Delivered,No,No,5,No,Jun,6
